object_type,page_number,x0,x1,y0,y1,doctop,top,bottom,width,height,adv,dash,evenodd,fill,fontname,linewidth,matrix,mcid,ncs,non_stroking_color,non_stroking_pattern,path,pts,size,stroke,stroking_color,stroking_pattern,tag,text,upright 
char,1,400.134,405.91,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,5.7760000000000105,8.0,0.722,,,,Arial-BoldMT,,"(8, 0, 0, 8, 400.134, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,N,1
char,1,405.91,410.798,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,4.887999999999977,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 405.91, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,T,1
char,1,410.798,416.134,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,5.336000000000013,8.0,0.667,,,,Arial-BoldMT,,"(8, 0, 0, 8, 410.798, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,S,1
char,1,504.934,510.27000000000004,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,5.336000000000013,8.0,0.667,,,,Arial-BoldMT,,"(8, 0, 0, 8, 504.934, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,S,1
char,1,510.27000000000004,516.046,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,5.7760000000000105,8.0,0.722,,,,Arial-BoldMT,,"(8, 0, 0, 8, 510.27000000000004, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,U,1
char,1,516.046,522.71,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,6.663999999999987,8.0,0.833,,,,Arial-BoldMT,,"(8, 0, 0, 8, 516.046, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,M,1
char,1,522.71,529.374,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,6.663999999999987,8.0,0.833,,,,Arial-BoldMT,,"(8, 0, 0, 8, 522.71, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,M,1
char,1,529.374,535.15,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,5.775999999999954,8.0,0.722,,,,Arial-BoldMT,,"(8, 0, 0, 8, 529.374, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,A,1
char,1,535.15,540.9259999999999,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,5.775999999999954,8.0,0.722,,,,Arial-BoldMT,,"(8, 0, 0, 8, 535.15, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,R,1
char,1,540.926,546.2620000000001,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,5.336000000000013,8.0,0.667,,,,Arial-BoldMT,,"(8, 0, 0, 8, 540.926, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,Y,1
char,1,546.2620000000001,548.4860000000001,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,2.2240000000000464,8.0,0.278,,,,Arial-BoldMT,,"(8, 0, 0, 8, 546.2620000000001, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,548.486,550.71,726.233,734.233,57.76700000000005,57.76700000000005,65.76700000000005,2.2240000000000464,8.0,0.278,,,,Arial-BoldMT,,"(8, 0, 0, 8, 548.486, 729.241)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,41.018,45.906,704.2819999999999,712.2819999999999,79.71800000000007,79.71800000000007,87.71800000000007,4.887999999999998,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 41.018, 707.29)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,T,1
char,1,45.906,50.354,704.2819999999999,712.2819999999999,79.71800000000007,79.71800000000007,87.71800000000007,4.448,8.0,0.556,,,,Arial-BoldMT,,"(8, 0, 0, 8, 45.906, 707.29)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,50.354,55.242,704.2819999999999,712.2819999999999,79.71800000000007,79.71800000000007,87.71800000000007,4.887999999999998,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 50.354, 707.29)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,p,1
char,1,55.242000000000004,59.690000000000005,704.2819999999999,712.2819999999999,79.71800000000007,79.71800000000007,87.71800000000007,4.448,8.0,0.556,,,,Arial-BoldMT,,"(8, 0, 0, 8, 55.242000000000004, 707.29)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,151.968,157.744,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,5.7760000000000105,8.0,0.722,,,,Arial-BoldMT,,"(8, 0, 0, 8, 151.968, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,A,1
char,1,157.744,164.856,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,7.111999999999995,8.0,0.889,,,,Arial-BoldMT,,"(8, 0, 0, 8, 157.744, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,m,1
char,1,164.856,169.744,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.888000000000005,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 164.856, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,o,1
char,1,169.744,174.632,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.888000000000005,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 169.744, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,u,1
char,1,174.632,179.52,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.888000000000005,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 174.632, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,n,1
char,1,179.51999999999998,182.18399999999997,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,2.6639999999999873,8.0,0.333,,,,Arial-BoldMT,,"(8, 0, 0, 8, 179.51999999999998, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,185.017,189.905,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.888000000000005,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 185.017, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,T,1
char,1,189.905,194.353,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.4480000000000075,8.0,0.556,,,,Arial-BoldMT,,"(8, 0, 0, 8, 189.905, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,194.353,199.241,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.888000000000005,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 194.353, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,p,1
char,1,199.24099999999999,203.689,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.4480000000000075,8.0,0.556,,,,Arial-BoldMT,,"(8, 0, 0, 8, 199.24099999999999, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,288.768,294.544,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,5.7760000000000105,8.0,0.722,,,,Arial-BoldMT,,"(8, 0, 0, 8, 288.768, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,A,1
char,1,294.544,301.656,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,7.112000000000023,8.0,0.889,,,,Arial-BoldMT,,"(8, 0, 0, 8, 294.544, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,m,1
char,1,301.65599999999995,306.5439999999999,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.887999999999977,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 301.65599999999995, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,o,1
char,1,306.544,311.43199999999996,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.887999999999977,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 306.544, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,u,1
char,1,311.43199999999996,316.31999999999994,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.887999999999977,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 311.43199999999996, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,n,1
char,1,316.32,318.984,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,2.6639999999999873,8.0,0.333,,,,Arial-BoldMT,,"(8, 0, 0, 8, 316.32, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,321.817,326.705,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.887999999999977,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 321.817, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,T,1
char,1,326.705,331.15299999999996,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.447999999999979,8.0,0.556,,,,Arial-BoldMT,,"(8, 0, 0, 8, 326.705, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,331.153,336.041,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.887999999999977,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 331.153, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,p,1
char,1,336.041,340.489,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.447999999999979,8.0,0.556,,,,Arial-BoldMT,,"(8, 0, 0, 8, 336.041, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,425.568,431.344,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,5.7760000000000105,8.0,0.722,,,,Arial-BoldMT,,"(8, 0, 0, 8, 425.568, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,A,1
char,1,431.344,438.456,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,7.112000000000023,8.0,0.889,,,,Arial-BoldMT,,"(8, 0, 0, 8, 431.344, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,m,1
char,1,438.45599999999996,443.34399999999994,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.887999999999977,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 438.45599999999996, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,o,1
char,1,443.344,448.23199999999997,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.887999999999977,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 443.344, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,u,1
char,1,448.23199999999997,453.11999999999995,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,4.887999999999977,8.0,0.611,,,,Arial-BoldMT,,"(8, 0, 0, 8, 448.23199999999997, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,n,1
char,1,453.12,455.784,704.281,712.281,79.71900000000005,79.71900000000005,87.71900000000005,2.6639999999999873,8.0,0.333,,,,Arial-BoldMT,,"(8, 0, 0, 8, 453.12, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,459.0,463.672,704.689,712.689,79.31100000000004,79.31100000000004,87.31100000000004,4.6720000000000255,8.0,0.584,,,,ArialMT,,"(8, 0, 0, 8, 459.0, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,+,1
char,1,463.672,469.00800000000004,704.689,712.689,79.31100000000004,79.31100000000004,87.31100000000004,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 463.672, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,A,1
char,1,469.008,475.67199999999997,704.689,712.689,79.31100000000004,79.31100000000004,87.31100000000004,6.663999999999987,8.0,0.833,,,,ArialMT,,"(8, 0, 0, 8, 469.008, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,m,1
char,1,475.672,477.896,704.689,712.689,79.31100000000004,79.31100000000004,87.31100000000004,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 475.672, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,477.896,480.12,704.689,712.689,79.31100000000004,79.31100000000004,87.31100000000004,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 477.896, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,480.12,485.008,704.689,712.689,79.31100000000004,79.31100000000004,87.31100000000004,4.887999999999977,8.0,0.611,,,,ArialMT,,"(8, 0, 0, 8, 480.12, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,F,1
char,1,485.008,490.784,704.689,712.689,79.31100000000004,79.31100000000004,87.31100000000004,5.7760000000000105,8.0,0.722,,,,ArialMT,,"(8, 0, 0, 8, 485.008, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,w,1
char,1,490.784,495.23199999999997,704.689,712.689,79.31100000000004,79.31100000000004,87.31100000000004,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 490.784, 707.289)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,d,1
char,1,581.434,583.38,710.686,717.686,74.31399999999996,74.31399999999996,81.31399999999996,1.9460000000000264,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 581.434, 712.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,.,1
char,1,583.38,587.272,710.686,717.686,74.31399999999996,74.31399999999996,81.31399999999996,3.8920000000000528,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 583.38, 712.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,0,1
char,1,587.2719999999999,591.164,710.686,717.686,74.31399999999996,74.31399999999996,81.31399999999996,3.8920000000000528,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 587.2719999999999, 712.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,0,1
char,1,26.466,31.135,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,4.6690000000000005,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 26.466, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,26.466,31.135,685.486,692.486,99.51400000000001,99.51400000000001,106.51400000000001,4.6690000000000005,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 26.466, 687.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,B,1
char,1,26.272,31.326,678.2860000000001,685.2860000000001,106.71399999999994,106.71399999999994,113.71399999999994,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 26.272, 680.561)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,C,1
char,1,26.272,31.326,671.086,678.086,113.91399999999999,113.91399999999999,120.91399999999999,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 26.272, 673.361)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,26.466,31.135,663.886,670.886,121.11400000000003,121.11400000000003,128.11400000000003,4.6690000000000005,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 26.466, 666.161)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,26.662,30.939,656.686,663.686,128.31399999999996,128.31399999999996,135.31399999999996,4.277000000000001,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 26.662, 658.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,F,1
char,1,26.078,31.524,649.486,656.486,135.514,135.514,142.514,5.4460000000000015,7.0,0.778,,,,ArialMT,,"(7, 0, 0, 7, 26.078, 651.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,G,1
char,1,26.272,31.326,642.2860000000001,649.2860000000001,142.71399999999994,142.71399999999994,149.71399999999994,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 26.272, 644.561)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,H,1
char,1,27.828,29.774,635.086,642.086,149.914,149.914,156.914,1.9460000000000015,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 27.828, 637.361)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,I,1
char,1,27.05,30.55,627.886,634.886,157.11400000000003,157.11400000000003,164.11400000000003,3.5,7.0,0.5,,,,ArialMT,,"(7, 0, 0, 7, 27.05, 630.161)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,J,1
char,1,26.466,31.135,620.686,627.686,164.31399999999996,164.31399999999996,171.31399999999996,4.6690000000000005,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 26.466, 622.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,K,1
char,1,26.853,30.745,613.486,620.486,171.514,171.514,178.514,3.8919999999999995,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 26.853, 615.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,L,1
char,1,25.884,31.715,606.2860000000001,613.2860000000001,178.71399999999994,178.71399999999994,185.71399999999994,5.8309999999999995,7.0,0.833,,,,ArialMT,,"(7, 0, 0, 7, 25.884, 608.561)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,M,1
char,1,26.272,31.326,599.086,606.086,185.914,185.914,192.914,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 26.272, 601.361)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,N,1
char,1,26.078,31.524,591.886,598.886,193.11400000000003,193.11400000000003,200.11400000000003,5.4460000000000015,7.0,0.778,,,,ArialMT,,"(7, 0, 0, 7, 26.078, 594.161)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,O,1
char,1,42.437,47.105999999999995,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 42.437, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,B,1
char,1,47.105999999999995,51.77499999999999,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 47.105999999999995, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,51.775,56.444,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,4.669000000000004,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 51.775, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,56.444,61.113,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 56.444, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,61.113,63.059,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 61.113, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,63.059,67.728,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 63.059, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,P,1
char,1,67.72800000000001,72.397,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 67.72800000000001, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,72.39699999999999,77.06599999999999,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 72.39699999999999, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,Y,1
char,1,155.46,159.352,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 155.46, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,3,1
char,1,159.352,163.244,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 159.352, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,9,1
char,1,163.244,167.136,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 163.244, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,2,1
char,1,167.13600000000002,171.02800000000002,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 167.13600000000002, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,0,1
char,1,171.02800000000002,172.97400000000002,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 171.02800000000002, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,.,1
char,1,172.97400000000002,176.866,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 172.97400000000002, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,1,1
char,1,176.866,180.758,692.686,699.686,92.31399999999996,92.31399999999996,99.31399999999996,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 176.866, 694.961)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,6,1
char,1,42.437,47.105999999999995,685.486,692.486,99.51400000000001,99.51400000000001,106.51400000000001,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 42.437, 687.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,B,1
char,1,47.105999999999995,51.77499999999999,685.486,692.486,99.51400000000001,99.51400000000001,106.51400000000001,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 47.105999999999995, 687.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,51.775,56.444,685.486,692.486,99.51400000000001,99.51400000000001,106.51400000000001,4.669000000000004,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 51.775, 687.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,159.353,163.245,685.486,692.486,99.51400000000001,99.51400000000001,106.51400000000001,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 159.353, 687.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,3,1
char,1,163.245,167.137,685.486,692.486,99.51400000000001,99.51400000000001,106.51400000000001,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 163.245, 687.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,1,1
char,1,167.137,171.029,685.486,692.486,99.51400000000001,99.51400000000001,106.51400000000001,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 167.137, 687.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,6,1
char,1,171.029,172.975,685.486,692.486,99.51400000000001,99.51400000000001,106.51400000000001,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 171.029, 687.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,.,1
char,1,172.97500000000002,176.86700000000002,685.486,692.486,99.51400000000001,99.51400000000001,106.51400000000001,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 172.97500000000002, 687.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,9,1
char,1,176.86700000000002,180.75900000000001,685.486,692.486,99.51400000000001,99.51400000000001,106.51400000000001,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 176.86700000000002, 687.761)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,8,1
char,1,42.437,47.105999999999995,678.2860000000001,685.2860000000001,106.71399999999994,106.71399999999994,113.71399999999994,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 42.437, 680.561)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,B,1
char,1,47.105999999999995,51.77499999999999,678.2860000000001,685.2860000000001,106.71399999999994,106.71399999999994,113.71399999999994,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 47.105999999999995, 680.561)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,51.775,56.829,678.2860000000001,685.2860000000001,106.71399999999994,106.71399999999994,113.71399999999994,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 51.775, 680.561)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,H,1
char,1,155.46,159.352,678.2860000000001,685.2860000000001,106.71399999999994,106.71399999999994,113.71399999999994,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 155.46, 680.561)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,1,1
